"","user_id","username","t_group","location","country","lat","lng","followers_count","friends_count"
"1583",733149745,"JaniceForler","C","Ohio","US",40.41729,-82.90712,13,77
"1584",735258116,"GilbertGh","C","Dallas, TX","US",32.77666,-96.79699,13,89
"1585",736486526,"moran_cathy","C","","",0,0,13,111
"1586",739334455,"bobbyreeves85","C","cali","CO",3.45165,-76.53199,250,350
"1587",739879068,"Bales69","T","","",0,0,232,365
"1588",743200933,"StephenCourton","T","Dallas, TX","US",32.77666,-96.79699,4,4
"1589",745732580,"alpacamann89","C","","",0,0,9,12
"1590",745910508,"MargieCoronado","C","usa","US",37.09024,-95.71289,20,43
"1591",745990604,"MichelleForte2","T","","",0,0,5,26
"1592",747499423,"jamie197111","C","Massachusetts, USA","US",42.40721,-71.38244,51,41
"1593",749863778,"John111949","C","","",0,0,10,14
"1594",752286007,"lulume57","C","","",0,0,77,87
"1595",758167800,"MGV46","C","","",0,0,5,40
"1596",761443519,"patphill7","C","New Jersey, USA","US",40.05832,-74.40566,65,89
"1597",761963028,"ChristiJkm923","C","","",0,0,48,338
"1598",763681058,"Jfon_son","C","Columbus, Ohio ","US",39.96118,-82.99879,8,73
"1599",768387865,"shulin7","C","cleveland ohio","US",41.49932,-81.69436,352,602
"1600",768713916,"caleb_estes_","C","Midland, TX","US",31.99735,-102.07791,334,319
"1601",769936057,"HicksMkt","C","Detroit MI","US",42.33143,-83.04575,42,148
"1602",770734604,"achechile","C","","",0,0,4,10
"1603",774098053,"Bonnie_Hamer","C","Lititz, PA","US",40.15732,-76.3069,160,532
"1604",774417432,"Minddoc12","T","Texas","US",31.9686,-99.90181,22,151
"1605",777095227,"JohnSim96499126","T","Kentucky","US",37.83933,-84.27002,325,345
"1606",777590564,"shashikaT001","C","","",0,0,8,5
"1607",778874268,"StopTheFrauds","C","","",0,0,65,94
"1608",779295738,"BrentNelson33","C","","",0,0,25,33
"1609",784572878,"Grace0850","C","","",0,0,200,103
"1610",785097534,"BigBassettHound","T","","",0,0,142,127
"1611",786901561,"ChristyCasey11","C","Tennessee","US",35.51749,-86.58045,66,279
"1612",788144870,"RyanMCBlade","C","Connecticut, USA","US",41.60322,-73.08775,175,644
"1613",788374712,"CornWhisky","C","","",0,0,182,68
"1614",791781595,"SaucierKaren","C","Baker, LA","US",30.58824,-91.16816,26,77
"1615",792825505,"freedom_let","T","New York","US",40.71278,-74.00594,21,43
"1616",793048646,"2Pockets2","C","","",0,0,65,208
"1617",794274900,"TrendingFB","C","","",0,0,NA,NA
"1618",794591257,"TheresaNiecgors","T","","",0,0,8,42
"1619",794722549,"bakeer59","C","United States","US",37.09024,-95.71289,33,111
"1620",796192536,"Insurexprt","C","Gurnee, IL","US",42.3703,-87.90202,309,764
"1621",799331006,"ooscarmiguel","C","Florida","US",27.66483,-81.51575,153,178
"1622",800381610,"PaulToth2","C","","",0,0,6,28
"1623",803449489,"BDamatin","C","","",0,0,622,1179
"1624",806304476,"JackieDOesitall","T","Home","US",42.33968,-92.88285,285,98
"1625",807670939,"paul1994loan","C","Yorkville Illinois","US",41.64114,-88.44729,20,33
"1626",807995983,"57shoebox1","C","","",0,0,291,963
"1627",809429328,"dianekern3","C","baldwinsville ny","US",43.15868,-76.33271,16,107
"1628",809518909,"HowardJax50","C","","",0,0,34,157
"1629",811240236,"dsjr28","C","","",0,0,29,31
"1630",811560398,"milkDUDZinski","T","","",0,0,506,445
"1631",813878701,"swamp_bug","C","","",0,0,51,49
"1632",815727914,"JESSEBONARDI","C","","",0,0,8,14
"1633",818511564,"Sjldog","C","Missouri, USA","US",37.96425,-91.83183,117,128
"1634",822390942,"dehansonii36","T","Mississippi ","US",32.35467,-89.39853,31,113
"1635",822701304,"Kimmy__Diane__","C","California, USA","US",36.77826,-119.41793,57,143
"1636",828942704,"hobo770","C","United States","US",37.09024,-95.71289,3,38
"1637",830995670,"donbritt61","C","","",0,0,534,642
"1638",831958352,"MarkRow","C","","",0,0,21,35
"1639",834575407,"bishoplv","C","","",0,0,9,35
"1640",836268930,"Bjudy5Buda","T","","",0,0,80,242
"1641",836639155,"brad86feld","T","","",0,0,84,205
"1642",836739151,"sandy_boatrsa","C","","",0,0,64,73
"1643",837681079,"sheilakw","C","","",0,0,4,30
"1644",838042188,"big_dawwg38","C","","",0,0,6,14
"1645",838554698,"p_junestorm78","C","","",0,0,87,136
"1646",838705316,"PatchEyePunk","C","","",0,0,15,57
"1647",838731198,"JMac1766","C","Texas, USA","US",31.9686,-99.90181,49,87
"1648",838986787,"Lavonia9","C","","",0,0,3,10
"1649",839725472,"rrouss1533","C","","",0,0,14,112
"1650",840676266,"jerryghannah","C","Kinston N.C.","US",35.26266,-77.58164,9,26
"1651",841531106,"CraigEnnis1","C","","",0,0,24,77
"1652",844857427,"lynda_long","C","","",0,0,12,74
"1653",845612340,"Bolts4life_","C","","",0,0,7,27
"1654",845654940,"sshamu55647","C","Phoenix, AZ","US",33.44838,-112.07404,40,80
"1655",845711282,"Obistanley07","C","","",0,0,7,19
"1656",845948940,"ellianah316","C","","",0,0,55,79
"1657",846180211,"Militarygolfer2","T","ST Petersburg Florida","US",27.75183,-82.62673,48,95
"1658",846185148,"macknmack","T","everywhere & nxt 2 U @anytime ","US",37.66588,-91.84793,27,115
"1659",847700484,"writer147","C","","",0,0,681,2110
"1660",848025415,"reeder_justin","C","","",0,0,86,222
"1661",849332280,"SallyGillies","C","Florida","US",27.66483,-81.51575,181,262
"1662",849534522,"taternuts99","T","Texas","US",31.9686,-99.90181,103,43
"1663",849638041,"blsmit0j56","T","northern hemisphere","AU",-31.68602,115.78016,46,187
"1664",850052900,"JpYourHero","C","Florida, USA","US",27.66483,-81.51575,178,406
"1665",854247289,"bryan_tran99","T","Cali","CO",3.45165,-76.53199,382,225
"1666",855354642,"KimUpshaw1","C","","",0,0,135,115
"1667",855475766,"JonnyBoGermany","C","","",0,0,249,298
"1668",856979732,"Djcobb223","C","Michigan, USA","US",44.31484,-85.60236,60,94
"1669",857258305,"BenStrine_","C","","",0,0,323,252
"1670",857340361,"Jan_Rutter","C","Florida","US",27.66483,-81.51575,376,693
"1671",857794501,"LeciaLaney","T","","",0,0,8,53
"1672",858897600,"GoOrange10","C","","",0,0,312,558
"1673",859139624,"deestevens1234","C","Boston, MA","US",42.36008,-71.05888,256,379
"1674",860511894,"agcaddauan","C","","",0,0,27,80
"1675",860616026,"Tamimae2","C","Arizona","US",34.04893,-111.09373,510,642
"1676",860852478,"Realvoice2013","C","USA","US",37.09024,-95.71289,88,226
"1677",861193644,"colletteryan56","C","","",0,0,482,534
"1678",861619800,"eilee737","C","pa","US",41.20332,-77.19452,6,31
"1679",861885708,"andreappolis","T","Cape Town, South Africa","ZA",-33.92487,18.42406,188,488
"1680",861947544,"ncldnn01","C","","",0,0,122,230
"1681",862088780,"JDeMattia100","C","NEW YORK, USA","US",40.71278,-74.00594,159,151
"1682",862412810,"GuyChicago5151","C","Chicago, IL","US",41.87811,-87.6298,184,118
"1683",863467417,"N_kadar","C","Biking across U.S. 2013","MX",25.66807,-100.41743,35,11
"1684",863959207,"WillMansi","T","Dix Hills, NY","US",40.80482,-73.33623,98,481
"1685",866317543,"tonysmith2050","C","","",0,0,6,9
"1686",869867952,"1600_mark","C","","",0,0,10,19
"1687",870594726,"freddyfontaine8","T","","",0,0,20,39
"1688",871944938,"alissa_depaolo","C","","",0,0,73,814
"1689",872539518,"gerigee8860","C","","",0,0,166,686
"1690",874536222,"lvl28mage","C","Cairo, Egypt","EG",30.04442,31.23571,580,775
"1691",874574366,"psychesq","T","New York","US",40.71278,-74.00594,67,156
"1692",874748636,"TheTurpens","C","","",0,0,432,434
"1693",874822579,"MidwestDeborah","C","Central Ohio","US",41.49246,-81.65282,644,454
"1694",874919084,"hughes_wanda","C","Atlanta/ Mcdonough Ga ","US",33.456,-84.15186,439,316
"1695",875588876,"BagbyNancy","C","","",0,0,13,145
"1696",875854470,"HowardBurton4","C","South Carolina","US",33.83608,-81.16372,244,259
"1697",876434719,"PattyF21","T","","",0,0,10,44
"1698",876494197,"carnuts3","T","","",0,0,5,23
"1699",878129887,"CIOontheGo","C","","",0,0,36,20
"1700",878876845,"ConnorRecck","C","","",0,0,213,319
"1701",880200793,"jackie_d_22","C","Indiana","US",40.26719,-86.1349,29,297
"1702",880607718,"Eroforte","C","US","US",37.09024,-95.71289,887,19
"1703",883766684,"maureenzanoni11","C","","",0,0,92,121
"1704",884413560,"RobertDagley","C","Texas, USA","US",31.9686,-99.90181,474,455
"1705",884714371,"NagelBruce","C","","",0,0,12,53
"1706",885446995,"doresmom","C","","",0,0,167,168
"1707",885487670,"BudBatcher","C","","",0,0,9,53
"1708",885948055,"will2151","C","Texas","US",31.9686,-99.90181,109,341
"1709",887726881,"BrendanLapolla","C","","",0,0,230,217
"1710",888277262,"JpCguardians","C","Everywhere ","US",37.66588,-91.84793,10,36
"1711",889979617,"AsongMelody","C","","",0,0,42,117
"1712",891709160,"LCDRdave","C","USA ","US",37.09024,-95.71289,49,281
"1713",891870918,"lgdotolo","C","","",0,0,6,47
"1714",892184118,"VeritatisAmante","C","","",0,0,63,107
"1715",892656692,"americanpro1","T","","",0,0,235,435
"1716",892758164,"chaucatdotcom","T","Jamestown, NY","US",42.097,-79.23533,79,96
"1717",893533279,"MaryHayesJones","C","","",0,0,128,205
"1718",893576652,"allnighttom","T","","",0,0,44,117
"1719",894512330,"Blueriverfish","C","Texas, USA","US",31.9686,-99.90181,429,680
"1720",896258742,"hrtablaze","C","Oakland, Ca ","US",37.80436,-122.27111,169,206
"1721",896769456,"UnderMyPalm","C","Florida, USA","US",27.66483,-81.51575,300,618
"1722",898615278,"marisamcg","C","Chester, NJ","US",40.78427,-74.69683,111,187
"1723",898921802,"mikemarchlik","T","","",0,0,54,235
"1724",899002374,"MEWPC","C","Ontario, Canada","CA",51.25378,-85.32321,6,19
"1725",900020520,"21oconnor12","T","Texas","US",31.9686,-99.90181,87,217
"1726",900692305,"DouglasCampbe14","C","Ohio","US",40.41729,-82.90712,190,147
"1727",900758358,"KenHeadrick","C","","",0,0,1,2
"1728",901021910,"BethRolf","C","","",0,0,57,151
"1729",901268815,"Nissacrump","C","","",0,0,17,165
"1730",902025421,"champremixed","C","","",0,0,NA,NA
"1731",902060557,"mrbpps","C","","",0,0,62,49
"1732",902090376,"mjmazzuca","C","","",0,0,18,92
"1733",902890508,"AdrienneM5","C","","",0,0,35,43
"1734",902912694,"Bbumbleburg","T","Indiana, USA","US",40.26719,-86.1349,121,57
"1735",906384546,"bob55062088","T","","",0,0,1,6
"1736",906485658,"salazarallday","C","","",0,0,85,329
"1737",906628928,"gsameee","C","Tulsa, Oklahoma","US",36.15398,-95.99278,293,2012
"1738",912573871,"AngelDowne","C","","",0,0,88,134
"1739",913746768,"fvr510","T","franklin texas","US",31.76188,-106.48502,50,169
"1740",915304532,"PANYGAFLgirl","C","","",0,0,46,216
"1741",915627487,"JerryLandrum2","C","","",0,0,79,101
"1742",915920282,"kristi_killman","C","","",0,0,17,15
"1743",917662176,"CarmelaCresti32","C","","",0,0,15,21
"1744",918011552,"kat_marcum","C","South ~ U.S.A.","US",44.46699,-73.17096,204,618
"1745",919231207,"Chateauprovence","C","","",0,0,163,322
"1746",924274784,"ReidSteger1","C","","",0,0,20,82
"1747",925652552,"hotdog1965","C","","",0,0,159,310
"1748",926486616,"elijah_raney","T","","",0,0,55,101
"1749",927980179,"SydnieChichi","C","","",0,0,53,69
"1750",928660866,"kbseashell3","C","","",0,0,229,333
"1751",930545774,"DoreenZanni","C","","",0,0,22,21
"1752",931010875,"kathy37716","C","","",0,0,172,167
"1753",932824884,"alexsaysso","C","","",0,0,46,93
"1754",932952324,"soscountry","C","","",0,0,19,19
"1755",935635939,"underdown_kevin","T","","",0,0,24,90
"1756",936023485,"Godfather043","C","Illinois","US",40.63312,-89.39853,193,508
"1757",936990522,"pekuliar32","T","Westfield, IN","US",40.04282,-86.12749,34,80
"1758",937112780,"breezehillfarm","C","","",0,0,977,1110
"1759",938062860,"lynno100","C","","",0,0,61,248
"1760",942602136,"tgale_59","C","Hillsdale, Indiana","US",39.78587,-87.39029,81,169
"1761",944864006,"LeonChmielewski","T","Albany NY ","US",42.65258,-73.75623,312,984
"1762",948642684,"kennethmfisher","C","Pasadena Md ","US",39.10733,-76.57108,45,86
"1763",950281508,"MRWhippen","T","","",0,0,85,162
"1764",952468129,"annieboo1972","C","canada","CA",56.13037,-106.34677,396,1104
"1765",956392808,"montagna9","C","","",0,0,20,64
"1766",958130191,"77mustangsally","T","North Carolina, USA","US",35.75957,-79.0193,62,171
"1767",958344643,"earthman1945","T","northern california","US",38.83752,-120.89582,19,31
"1768",958608416,"Tuckerclark_8","C","518","FI",62.92474,30.10742,386,154
"1769",961775420,"bjbogert","C","","",0,0,16,203
"1770",963411698,"itcognoscente","T","Midtown Manhattan 212-470-8005","US",40.7004,-73.98693,479,1658
"1771",965520049,"richardamez","C","Costa Mesa ","US",33.64113,-117.91867,6,13
"1772",966115002,"PatriotRevolt76","C","","",0,0,42,68
"1773",968220217,"waynesiskey53","C","","",0,0,358,399
"1774",974644963,"DaveMurray32","C","","",0,0,41,286
"1775",975202838,"laurelwidener","T","Charlotte North Carolina ","US",35.22709,-80.84313,245,730
"1776",975518485,"Nwo_NL","T","Los Angeles","US",34.05223,-118.24368,74,123
"1777",979067647,"susanmissions36","C","California, USA","US",36.77826,-119.41793,18,87
"1778",981103549,"knoel1967","C","Dallas, TX","US",32.77666,-96.79699,58,86
"1779",981754549,"Kristyz912","C","","",0,0,72,199
"1780",982694036,"jrellis330","C","Herald, CA","US",38.29476,-121.24556,430,514
"1781",982896332,"JmanBob","T","United States","US",37.09024,-95.71289,167,288
"1782",983437124,"seansmith737","C","Dallas, TX","US",32.77666,-96.79699,291,21
"1783",989129311,"AngelinaSclone","C","New York","US",40.71278,-74.00594,308,115
"1784",996394464,"Aa94Javy","C","","",0,0,203,302
"1785",999757272,"MikeFlynnII","T","Georgia","US",32.16562,-82.90008,360,800
"1786",1001335580,"john42p","C","","",0,0,139,115
"1787",1004107111,"ComeauxMelissa","T","BEGGS, OKLAHOMA","US",35.7426,-96.07027,154,251
"1788",1004244764,"nurselindasusan","C","Clermont, FL","US",28.54944,-81.77285,22,40
"1789",1008847868,"Heatherhamama","C","","",0,0,209,293
"1790",1012132316,"dodgerdeedee","T","","",0,0,111,18
"1791",1014430831,"Footer777Josh","T","","",0,0,21,61
"1792",1020650796,"joegentile62","C","Liverpool, NY","US",43.10646,-76.2177,20,39
"1793",1023324289,"TheDudeApplePie","C","Auburn, AL","US",32.60986,-85.48078,22,28
"1794",1023623365,"mullen_miriam","T","Florida","US",27.66483,-81.51575,37,33
"1795",1024940624,"bobmshannon","C","New York, USA","US",40.71278,-74.00594,389,714
"1796",1025451360,"Whadahellpeople","C","","",0,0,69,297
"1797",1026468504,"TonyBasile103","T","Tampa Bay, Fl","US",27.76338,-82.54367,12,25
"1798",1026522067,"kkvanpelt_karen","C","","",0,0,176,68
"1799",1027480952,"CoachRonan","C","","",0,0,378,461
"1800",1029474924,"AFoulke89","T","","",0,0,102,321
"1801",1032846864,"headinthesand33","C","","",0,0,NA,NA
"1802",1035775639,"linmin23","T","","",0,0,7,62
"1803",1037877962,"CoreyCopani","C","Central New York","US",40.79347,-73.9217,140,182
"1804",1038044286,"sLickNick0710","C","Saratoga Springs & Jupiter FL","US",43.08313,-73.78457,374,1584
"1805",1039992620,"alstottmmm","T","Florida, USA","US",27.66483,-81.51575,115,82
"1806",1043770584,"Tyeyeg","C","","",0,0,40,69
"1807",1044631296,"SuperSpannerX1","T","","",0,0,23,166
"1808",1045115316,"EddieFonRadio","C","Hudson NY","US",42.25286,-73.79096,348,725
"1809",1048774327,"Neilstradamus","C","","",0,0,84,149
"1810",1050329569,"RashidLuswa","C","Entebbe E Africa","UG",0.05118,32.46371,154,44
"1811",1050720576,"dadnson15","C","","",0,0,3,36
"1812",1051019425,"RobbyRyan95","C","","",0,0,50,164
"1813",1051740956,"ExtremeMopars","T","GA","US",32.16562,-82.90008,17,57
"1814",1051961870,"Andywil84427188","C","United States","US",37.09024,-95.71289,72,20
"1815",1056224822,"EvanDriggs","T","Fall River, MA","US",41.70149,-71.15505,496,365
"1816",1056711943,"sumerian33","C","","",0,0,NA,NA
"1817",1064357418,"NateyBauer","C","","",0,0,84,260
"1818",1071058956,"IlikeAtheists","T","Life","US",41.60864,-70.48644,312,597
"1819",1071540720,"joeydivito","C","Connecticut Georgia ","US",41.47414,-72.19589,271,352
"1820",1072571911,"PoisonedGamer","C","Illinois and Wisconsin U.S.A","US",42.49513,-90.63739,601,668
"1821",1074412741,"esperhickman","T","","",0,0,116,314
"1822",1074850884,"TerriMcCormic10","C","USA","US",37.09024,-95.71289,318,1313
"1823",1075405286,"lhynne4pat","C","","",0,0,17,15
"1824",1075629500,"DeanPreston76","C","Las Vegas or On Location ","US",36.16994,-115.13983,135,103
"1825",1076547972,"TheRealBox12","C","","",0,0,168,118
"1826",1077623132,"RobertJPayetteJ","C","","",0,0,75,77
"1827",1078441976,"ravenation4life","C","Houston, TX","US",29.76043,-95.3698,68,400
"1828",1083028296,"arlamia","C","Melbourne Florida","US",28.08363,-80.60811,144,286
"1829",1084887745,"chawranik","C","","",0,0,21,98
"1830",1087699130,"patty23495615","C","","",0,0,62,78
"1831",1090113972,"SrdanKuret","T","","",0,0,263,80
"1832",1090645484,"13_dmiller","C","","",0,0,228,510
"1833",1091010978,"ZerlinFelix","C","Zurich, Switzerland","CH",47.37689,8.54169,29,249
"1834",1095576307,"k9dobny","C","","",0,0,309,541
"1835",1097225142,"matandsher","T","United States","US",37.09024,-95.71289,947,1554
"1836",1099211917,"LaleeDavis","C","United States","US",37.09024,-95.71289,39,107
"1837",1101025088,"lyndavincent06","C","Marion Ky","US",37.33283,-88.08113,133,563
"1838",1102028839,"DDiTarant","T","Middlesex, NJ","US",40.5726,-74.49265,706,668
"1839",1108500318,"aspenkingsley","T","Down by the Sea  ","GB",50.83746,-0.38765,68,369
"1840",1110218365,"realGarretBlair","C","Nashville","US",36.16266,-86.7816,67,154
"1841",1117453310,"WolfNorse","C","","",0,0,NA,NA
"1842",1117931642,"AlchemistPK","C","","",0,0,40,55
"1843",1120199214,"Pcrawls","C","","",0,0,573,927
"1844",1120501062,"JbrichJoe","C","Wilmington NC","US",34.22573,-77.94471,321,546
"1845",1133018947,"Jebrowning007","C","Moss Point, MS","US",30.41159,-88.53446,50,2141
"1846",1134920808,"G_nellaz","C","","",0,0,15,44
"1847",1138092590,"wagonwheeldc","C","","",0,0,4,25
"1848",1139455316,"KennyLipp","T","","",0,0,32,117
"1849",1140606084,"too_dogs","C","","",0,0,11,4
"1850",1141446830,"____MLM","C","","",0,0,470,548
"1851",1144155792,"FaganLarry","T","The Villages, FL","US",28.92702,-82.00376,255,743
"1852",1147389702,"CryptGhoul91","C","Charlotte, North Carolina","US",35.22709,-80.84313,13,18
"1853",1149552324,"RobertStl1ras","T","Lemay Missouri","US",38.53194,-90.28548,248,425
"1854",1151450678,"NoWayToGarden","C","North Florida","US",27.66483,-81.51575,245,226
"1855",1152430814,"LisaStokosa","T","","",0,0,10,28
"1856",1155526548,"mercr1","C","","",0,0,2,2
"1857",1161787549,"Clark73B","C","","",0,0,438,1160
"1858",1167211454,"HulingRichard","C","Warren, PA","US",41.84395,-79.14504,29,114
"1859",1167816738,"luvsmikepiazza","C","","",0,0,61,60
"1860",1169197861,"bubbyskid","T","Toronto, ON--United States","CA",43.65323,-79.38318,222,352
"1861",1169382680,"Mountainaires","C","Beautiful TN Mountains","US",35.12653,-85.30881,496,720
"1862",1170241909,"crstar77","T","Houston, TX","US",29.76043,-95.3698,531,827
"1863",1173734360,"DonnaRainwater1","C","","",0,0,2,49
"1864",1177904929,"Rpgjjh001JC","C","","",0,0,35,59
"1865",1179769046,"AlexandriaTesla","C","Bellingham,  Washington ","US",48.74908,-122.47815,478,1684
"1866",1183864154,"Polly_Sweetman","C","","",0,0,12,74
"1867",1184145816,"JerBear4JC","C","Washington, DC","US",38.90719,-77.03687,397,1183
"1868",1186737901,"CricketHampton","C","Tampa","US",27.95058,-82.45718,73,57
"1869",1187978006,"pperrine4","C","Florida, USA","US",27.66483,-81.51575,15,58
"1870",1189514191,"kittycatbaty","C","","",0,0,75,92
"1871",1199623651,"GaryLong531","C","","",0,0,17,54
"1872",1208337248,"1966dukeo","T","Boston","US",42.36008,-71.05888,241,541
